rumah_url,rumah_nama,rumah_lokasi,rumah_harga,rumah_kamar_tidur,rumah_kamar_mandi,rumah_luas_bangunan,rumah_luas_lahan,rumah_fully_furnished,rumah_keamanan,rumah_kolam_renang,rumah_taman,rumah_lahan_parkir,rumah_jumlah_lantai,rumah_balcony,rumah_AC
https://www.lamudi.co.id/hunian-megah-nyaman-untuk-keluarga-tanpa-dp-0.html,hunian megah & nyaman untuk keluarga tanpa DP 0%,"Depok, Depok",Rp 1.100.000.000,3.0,3.0,100.0,89.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/hunian-nyaman-5mnt-tol-desari-15mnt-st-depok-baru-10mnt-tb-simatupang-cilandak.html,"Harga mulai 780jt.an 5 menit St Depok Baru, 10mnt Tb Simatupang Cilandak","Pancoran Mas, Depok",Rp 780.000.000,3.0,2.0,70.0,60.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-siap-huni-166739536480.html,rumah siap huni,"Margonda, Depok",Rp 685.000.000,2.0,2.0,60.0,90.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/a010-rumah-second-konsep-villa-tanah-luas-harga-mu-166049030791.html,A010.Rumah Second Konsep Villa Tanah Luas Harga Murah dlm komp dkt tol,"Cibubur Cimanggis Depok Cimanggis, Depok",Rp 1.250.000.000,3.0,2.0,100.0,135.0,,,,,1.0,,,
https://www.lamudi.co.id/hunian-2-lantai-paling-strategis-166570483269.html,"Hunian 2 lantai paling strategis,","Cilangkap, Depok",Rp 925.000.000,3.0,3.0,80.0,83.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-cantik-3-kamar-dengan-kitchen-set-di-serpong-166081282887.html,jual Rumah Cantik di sawangan ada 3 Kamar bonus Kitchen Set,"Amara Residence Sawangan Sawangan, Depok",Rp 900.000.000,3.0,3.0,78.0,101.0,,yes,,yes,1.0,2.0,yes,yes
https://www.lamudi.co.id/cluster-murah-dinding-pull-bata-merah-10-menit-tol-desari-sawangan.html,Cluster Murah Dinding Pull Bata Merah 10 Menit Tol Desari Sawangan,"Jalan Rangkapan Jaya Pancoran Mas, Depok",Rp 896.000.000,3.0,2.0,60.0,66.0,,yes,,yes,2.0,2.0,,
https://www.lamudi.co.id/green-harmoni-bojongsari-166814008531.html,Green Harmoni Bojongsari,"Jl. Masjid RT001/RW006 Bojongsari, Depok",Rp 514.529.000,2.0,1.0,40.0,60.0,,,,yes,,,,
https://www.lamudi.co.id/rumah-minimalis-dalam-cluster-sawangan-depok.html,Rumah Minimalis Dalam Cluster Sawangan Depok,"Sawangan, Depok",Rp 513.500.000,2.0,1.0,38.0,70.0,,,,,,1.0,,
https://www.lamudi.co.id/rumah-ready-strategis-dekat-tol-sawangan-depok.html,Rumah Ready Strategis Dekat Tol Sawangan Depok,"Jalan Raya Sawangan Sawangan, Depok",Rp 950.000.000,3.0,2.0,110.0,67.0,,,,,1.0,2.0,,
https://www.lamudi.co.id/rumah-kpr-bank-syariah-indonesia-cicilan-1-jutaan-166878024045.html,"Rumah KPR Bank Syariah Indonesia, Cicilan 1 jutaan","Citayam, Depok",Rp 412.000.000,2.0,1.0,48.0,60.0,,,,,,,,
https://www.lamudi.co.id/rumah-mewah-2lt-dekat-tol-cibubur.html,Rumah mewah 2lt dekat tol cibubur.,"Cimanggis, Depok",Rp 600.000.000,3.0,2.0,56.0,63.0,,,,yes,,,,
https://www.lamudi.co.id/townhouse-islami-di-bojongsari-free-biaya-surat2-harga-mulai-600jtan.html,"Townhouse Islami di Bojongsari, Free Biaya Surat², mulai 600jtan","Bojongsari, Depok",Rp 635.000.000,2.0,2.0,40.0,60.0,,yes,,yes,,,,
https://www.lamudi.co.id/perumahan-resident-jaya-166856772421.html,perumahan resident jaya,"Cipayung Jaya, Depok",Rp 185.000.000,2.0,1.0,30.0,40.0,,,,,,,,yes
https://www.lamudi.co.id/rumah-2-lantai-dekat-pintu-tol-cimanggis-depok-ale-165900970372.html,Rumah 2 Lantai dekat Pintu Tol Cimanggis Depok - Alexandria Premie,"Jl. Leuwinanggung, Tapos Tapos, Depok",Rp 950.000.000,3.0,2.0,67.0,70.0,,,,yes,1.0,,,
https://www.lamudi.co.id/rumah-mewah-harga-merakyat-lokasi-strategis-di-depok.html,RUMAH MEWAH HARGA MERAKYAT LOKASI STRATEGIS DI DEPOK,"Pasir Putih, Kec. Sawangan, Kota Depok, Jawa Barat 16519 Sawangan, Depok",Rp 348.000.000,2.0,1.0,36.0,77.0,,yes,,yes,1.0,1.0,yes,yes
https://www.lamudi.co.id/rumah-modern-2-lantai-lokasi-dekat-mall-dtc-sawangan-depok.html,Rumah Modern 2 Lantai Lokasi Dekat Mall DTC Sawangan Depok,"Jl. Taklim, Nangka Rangkapanjaya Rangkapan Jaya, Depok",Rp 674.000.000,3.0,2.0,60.0,62.0,,,,,1.0,,,
https://www.lamudi.co.id/dijual-rumah-minimalis-di-cinere-1.html,Dijual Rumah Minimalis Di Cinere,"Cinere Depok Jawa Barat Cinere, Depok",Rp 2.900.000.000,5.0,4.0,250.0,300.0,,yes,,yes,2.0,,,
https://www.lamudi.co.id/rumah-samping-tol-andara.html,Rumah samping tol andara,"Andara Pangkalan Jati, Depok",Rp 1.500.000.000,3.0,3.0,120.0,90.0,,,,,1.0,,,
https://www.lamudi.co.id/dijual-cepat-rumah-cantik-hunian-asri-siap-huni-ar-166513234342.html,DIJUAL CEPAT RUMAH CANTIK HUNIAN ASRI SIAP HUNI AREA SUKMAJAYA DEPOK,"Alamat jalan batanghari 2 no 316 baktijaya sukmajaya depok 16418 Sukmajaya, Depok",Rp 1.000.000.000,4.0,3.0,172.0,90.0,,,,,1.0,2.0,,yes
https://www.lamudi.co.id/cluster-baru-tanpa-riba-dekat-stasiun-depok-lama-cipayung-depok.html,Cluster baru tanpa riba dekat stasiun Depok lama Cipayung Depok,"Jembatan serong Cipayung, Depok",Rp 215.400.000,2.0,1.0,21.0,50.0,,yes,,yes,1.0,1.0,,
https://www.lamudi.co.id/desain-fenomenal-dengan-harga-fenomenal-2-5-km-dari-pintu-tol-sawangan.html,"Desain fenomenal dengan harga fenomenal. 2,5 km dari pintu tol Sawangan","Jalan Bungsan Sawangan, Depok",Rp 790.000.000,3.0,2.0,98.0,83.0,,,,yes,2.0,2.0,yes,
https://www.lamudi.co.id/dujual-rumah-exclusif-bebas-banjir-harga-nego.html,Dujual rumah exclusif bebas banjir harga nego,"Cipayung, Depok",Rp 200.000.000,2.0,1.0,30.0,30.0,,,,,,30.0,,
https://www.lamudi.co.id/op67-brand-new-2-lt-scandinavian-di-area-sunrise-d-166791611243.html,Op67.Brand New 2 Lt Scandinavian di Area Sunrise Depok Dp0% Free biaya,"Bedahan Sawangan Depok Bedahan, Depok",Rp 645.000.000,3.0,2.0,55.0,60.0,,,,,1.0,,,
https://www.lamudi.co.id/townhouse-kelapa-dua-depok-165934289586.html,Townhouse Kelapa Dua Depok. Hunian Favorit kaum milenial dekat UI Depok,"Jalan Raya RTM Kelapa Dua, Depok",Rp 818.588.000,3.0,2.0,60.0,63.0,,yes,,,1.0,,,
https://www.lamudi.co.id/cluster-baiturrahmah-ready-stock-tanpa-dp0-166839601120.html,Cluster Baiturrahmah ready stock (tanpa DP0%),"Depok, Depok",Rp 409.000.000,2.0,1.0,36.0,46.0,No,yes,,yes,,,,
https://www.lamudi.co.id/rumah-siap-huni-terawat-perumahan-pondok-sukmajaya-depok.html,Rumah Siap Huni Terawat Perumahan Pondok Sukmajaya Depok,"Pondok Sukmajaya permai depok Sukmajaya, Depok",Rp 1.300.000.000,4.0,3.0,220.0,110.0,,,,,2.0,,,
https://www.lamudi.co.id/rumah-baru-di-sawangan.html,Rumah baru di sawangan,"jl.sukatani bedahan sawangan depok Sawangan, Depok",Rp 285.000.000,2.0,1.0,38.0,60.0,,,,yes,1.0,,,
https://www.lamudi.co.id/rumah-kpr-dekat-stasiun-citayam-tanpa-bi-cheking-166665573348.html,Rumah KPR Dekat Stasiun Citayam Tanpa BI Cheking,"Citayam, Depok",Rp 265.000.000,2.0,1.0,38.0,55.0,,yes,,yes,,,,
https://www.lamudi.co.id/the-dandelion-kemang-perumahan-strategis-di-jl-kemang-sukatani-depok.html,"The Dandelion Kemang Perumahan Strategis di Jl. Kemang,Sukatani, Depok","Jl. Kemang, Sukatani, Depok Sukatani, Depok",Rp 765.000.000,3.0,2.0,75.0,60.0,,,,yes,1.0,2.0,,yes
https://www.lamudi.co.id/br-938-rumah-dijual-second-lokasi-pondok-sukmajaya-depok.html,BR 938 Rumah dijual second lokasi pondok sukmajaya depok,"pondok sukmajaya depok Sukmajaya, Depok",Rp 690.000.000,2.0,1.0,60.0,78.0,,,,,1.0,,,
https://www.lamudi.co.id/s437-rumah-minimalis-only-cash-semi-furnish-komp-r-16684352204.html,S437.Rumah Minimalis Only Cash semi Furnish komp Reni Jaya Depok,"Pondok Petir Depok Pondok Petir, Depok",Rp 320.000.000,1.0,1.0,30.0,30.0,,,,,,,,
https://www.lamudi.co.id/rumah-ready-stok-dekat-krl-dan-tol.html,Rumah Ready Stok dekat KRL dan Tol,"Jl.Bojonggede, Bogor Depok, Depok",Rp 380.000.000,2.0,1.0,40.0,,,,,,,,,
https://www.lamudi.co.id/rumah-mewah-2-lantai-ekonomis-di-sawangan-tepat-di-pinggir-jalan-utama.html,"Rumah Mewah 2 Lantai Ekonomis di Sawangan, Tepat di Pinggir Jalan Utama","Pengasinan, Depok",Rp 473.000.000,2.0,2.0,40.0,50.0,,yes,,yes,2.0,2.0,yes,
https://www.lamudi.co.id/proses-mudah-rumah-tanpa-dp.html,PROSES MUDAH RUMAH TANPA DP,"JL.PARAJI KALIBARU CILODONG KOTA DEPOK Cinere, Depok",Rp 875.000.000,3.0,2.0,90.0,80.0,,yes,,yes,1.0,2.0,yes,yes
https://www.lamudi.co.id/a010-rumah-second-konsep-vila-tnh-luas-hrg-murah-dlm-komp-dkt-tol.html,A010.Rumah Second konsep Vila tnh luas Hrg Murah dlm Komp dkt tol,"Cimanggis Depok Cimanggis, Depok",Rp 1.180.000.000,3.0,2.0,100.0,135.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-tanpa-dp-tinggal-1unit-166727842976.html,Rumah Tanpa DP tinggal 1unit,"Sukmajaya, Depok",Rp 685.000.000,2.0,2.0,60.0,90.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/cluster-dekat-pintu-toll-margonda-di-jl-merdeka-sukmajaya-depok.html,cluster dekat pintu toll margonda di jl merdeka sukmajaya depok,"Sukmajaya, Depok",Rp 886.000.000,2.0,2.0,51.0,71.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-hunian-ready-stock-siap-huni-one-gate-sistem-165986340197.html,Rumah hunian ready stock siap huni one gate sistem,"Sawangan, Depok",Rp 450.000.000,2.0,1.0,50.0,70.0,,,,yes,,,,
https://www.lamudi.co.id/rumah-2-lantai-fasilitas-lengkap-di-sawangan-depok-unit-no-a3-1.html,"RUMAH 2 LANTAI FASILITAS LENGKAP di SAWANGAN DEPOK , UNIT No. A3","Jl. Legok Semun No. 85 Kel Pengasinan Kec Sawangan Depok Sawangan, Depok",Rp 1.320.000.000,3.0,3.0,90.0,123.0,,yes,yes,yes,1.0,,,yes
https://www.lamudi.co.id/dijual-rumah-murah-di-depok-4.html,dijual rumah murah di depok,"IRENG IX, Jl. Sersan Abdulah Abadi Jaya, Depok",Rp 775.000.000,3.0,2.0,121.0,60.0,,,,,,,,
https://www.lamudi.co.id/brand-cluster-2-lantai-1-3m-di-komplek-besar-di-limo-cinere-depok.html,"Brand cluster 2 lantai 1,3M di komplek besar di limo Cinere Depok","Pendowo Cinere, Depok",Rp 1.300.000.000,4.0,4.0,130.0,90.0,,yes,,yes,2.0,2.0,yes,
https://www.lamudi.co.id/rumah-murah-di-cilodong-dekat-stasiun-depok-lama-bebas-banjir.html,Rumah Murah di Cilodong Dekat Stasiun Depok Lama Bebas Banjir,"Jalan H. Rais Cilodong Depok Cilodong, Depok",Rp 200.000.000,1.0,1.0,26.0,40.0,,,,,,,,
https://www.lamudi.co.id/rumah-indent-siap-bang-akses-motor-16708538744.html,Rumah indent siap bang akses motor,"Kalimulya, Depok",Rp 180.000.000,2.0,1.0,35.0,40.0,,,,,,,,
https://www.lamudi.co.id/dijual-rumah-permata-cimanggis-depok-full-furnished-harga-terbaik.html,Dijual Rumah Permata Cimanggis Depok Full Furnished Harga Terbaik,"Permata Cimanggis Depok Cimanggis, Depok",Rp 850.000.000,2.0,1.0,48.0,84.0,,,,,1.0,1.0,,
https://www.lamudi.co.id/rumah-1-lantai-dengan-kavling-luas-165996626372.html,Rumah 1 Lantai dengan Kavling Luas,"Jln Tunas Karsa, Pekapuran Cimanggis, Depok",Rp 699.000.000,2.0,1.0,47.0,77.0,,,,yes,,,,
https://www.lamudi.co.id/rumah-mewah-dengan-harga-800-juta.html,Rumah Mewah Dengan Harga 800 juta,"Gg. H. Raipin No.27, RT.01/RW.17, Leuwinanggung, Kec. Tapos, Kota Depok, Jawa Barat 16456 Leuwi Nanggung, Depok",Rp 860.000.000,3.0,3.0,60.0,75.0,,yes,,yes,2.0,,yes,
https://www.lamudi.co.id/rumah-selangkah-ke-stasiun-lrt.html,Rumah Selangkah Ke Stasiun LRT,"Gg. H. Raipin No.27, RT.01/RW.17, Leuwinanggung, Kec. Tapos, Kota Depok, Jawa Barat 16456 Cimanggis, Depok",Rp 799.000.000,3.0,3.0,60.0,67.0,,yes,,,2.0,,yes,
https://www.lamudi.co.id/rumah-murah-bebas-banjir-14.html,rumah murah bebas banjir,"Cipayung, Depok",Rp 200.000.000,2.0,1.0,,30.0,,,,,,,,
https://www.lamudi.co.id/fahira-residence-3-cuma-10jt-dapet-rumah-dipusat-kota-depok-1.html,FAHIRA RESIDENCE 3 CUMA 10JT DAPET RUMAH DIPUSAT KOTA DEPOK,"Cilodong, Depok",Rp 625.000.000,2.0,1.0,50.0,74.0,,,,,,1.0,,
https://www.lamudi.co.id/di-jual-rumah-mewah-harga-subsidi-di-citayam-cipay-166900284992.html,Di jual Rumah mewah harga subsidi di citayam cipayung bogor jawa barat,"jalan raya pasir angin citayam cipayung bogor jawa barat Citayam, Depok",Rp 215.000.000,2.0,1.0,36.0,60.0,,yes,,yes,1.0,,,yes
https://www.lamudi.co.id/rumah-strategis-di-depok-166008724066.html,Rumah Baru SHM deket tol Cijago dan stasiun UI Depok,"Tapos, Depok",Rp 450.000.000,2.0,1.0,42.0,80.0,,,,,,,,yes
https://www.lamudi.co.id/rumah-minimalis-di-sawangan-angsuran-ekonomis-2-jutaan.html,Rumah minimalis di sawangan angsuran ekonomis 2 jutaan,"Pasir putih Sawangan, Depok",Rp 387.000.000,2.0,1.0,42.0,52.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/dijual-cepat-mewah-full-furnish-siap-huni-gema-pesona-depok.html,dijual cepat mewah full furnish siap huni gema pesona depok,"Depok, Depok",Rp 4.000.000.000,5.0,4.0,,350.0,,,,,,,,
https://www.lamudi.co.id/rumah-dekat-tol-cimanggis-cicilan-4juta-an-kpr-bank-syariah.html,rumah dekat tol cimanggis cicilan 4juta-an kpr bank syariah,"jalan raya bakti abri Sukatani, Depok",Rp 650.000.000,2.0,1.0,40.0,80.0,,yes,yes,yes,1.0,,,yes
https://www.lamudi.co.id/rumahminimalis-cibinong-dp10jt-cicilan-3jt-bsi.html,#rumahminimalis-cibinong-DP10JT-CICILAN-3JT-BSI,"jalan raya pemda Sukmajaya, Depok",Rp 390.000.000,2.0,1.0,38.0,70.0,,yes,,yes,1.0,,,yes
https://www.lamudi.co.id/cluster-baru-185jt-dekat-tol-sawangan-di-pasir-put-166124283958.html,Cluster baru 175jt dekat tol sawangan di pasir putih sawangan Depok,"Pasir putih sawangan Depok Sawangan, Depok",Rp 175.000.000,2.0,1.0,35.0,35.0,,yes,,yes,,1.0,,
https://www.lamudi.co.id/dijual-rumah-murah-di-sawangan-depok-3.html,Dijual Rumah Murah di Sawangan Depok,"Perumahan sawangan asri 2 Sawangan, Depok",Rp 550.000.000,2.0,1.0,54.0,84.0,,yes,,,1.0,,,
https://www.lamudi.co.id/terlaris-rumah-cantik-dijual-murah-bojong-gede-166701290256.html,TERLARIS RUMAH CANTIK DIJUAL MURAH BOJONG GEDE,"Jalan Raya Citayam, Depok 16431, Indonesia Depok, Depok",Rp 195.000.000,2.0,1.0,40.0,60.0,,yes,,yes,1.0,,yes,yes
https://www.lamudi.co.id/rumah-murah-sawangan-depok-2-lantai-166641280288.html,RUMAH MURAH SAWANGAN DEPOK 2 LANTAI,"Kav.Kehakiman Rt. 001 Rw. 006 Kel, Bedahan, Kec. Sawangan, Kota Depok, Jawa Barat 16519 Sawangan, Depok",Rp 547.100.000,3.0,2.0,44.0,50.0,,yes,,,1.0,,,yes
https://www.lamudi.co.id/jual-rumah-depok-di-kukusan-dekat-stasiun-pintu-tol-rs-dan-kampus.html,"Jual Rumah Depok di kukusan dekat stasiun, pintu tol, RS, dan kampus","Kukusan, Depok",Rp 455.000.000,3.0,1.0,100.0,113.0,,,,,,,,
https://www.lamudi.co.id/dijual-rumah-baru-di-cinangka-sawangan-depok-dekat-pondok-cabe.html,Dijual Rumah Baru Di Cinangka Sawangan Depok Dekat Pondok Cabe,"Sawangan, Depok",Rp 1.200.000.000,3.0,2.0,115.0,66.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/br936-perumahan-siap-huni-permata-cimanggis-tapos-166599285168.html,BR936 Perumahan siap huni Permata Cimanggis Tapos Depok,"Permata Cimanggis Tapos Depok Tapos, Depok",Rp 630.000.000,2.0,1.0,48.0,72.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-dp-ringan-dekat-mall-cibubur-junction-dekat-166039329890.html,Rumah Di Depok dekat Mall Cibubur Junction dekat LRT Cimanggis,"Jalan Terusan Mandiri Cimanggis Depok Cimanggis, Depok",Rp 950.000.000,3.0,2.0,69.0,73.0,,,,yes,1.0,,,
https://www.lamudi.co.id/rumah-dekat-pintu-tol-cisalak-pinggir-jalan-raya-166039335856.html,Rumah dekat pintu tol Cisalak pinggir jalan raya,"Sukmajaya, Depok",Rp 857.000.000,2.0,2.0,51.0,72.0,,,,yes,,,,yes
https://www.lamudi.co.id/rumah-kompleks-grand-depok-city-tidak-banjir-dekat-tol-tole-iskandar.html,Rumah Kompleks Grand Depok City Tidak Banjir Dekat Tol Tole Iskandar,"Jl. Boulevard Grand Depok City Jl. Ruko Anggrek 1 No.21, Tirtajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16412, Indonesia Depok, Depok",Rp 1.500.000.000,4.0,3.0,95.0,150.0,,yes,,yes,1.0,,yes,yes
https://www.lamudi.co.id/dijual-rumah-tanpa-dp-didepok-166651479339.html,dijual rumah Tanpa DP didepok,"Kalibaru, Depok",Rp 685.000.000,2.0,2.0,50.0,82.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/rumah-baru-siap-jadi-milik-anda-16674470934.html,Rumah baru siap jadi milik anda,"Sukmajaya, Depok",Rp 684.300.000,2.0,2.0,60.0,90.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/rumah-terpopuler-paling-dicari-166946566578.html,RUMAH TERPOPULER PALING DICARI,"Kalimulya, Depok",Rp 915.000.000,3.0,3.0,80.0,75.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/461-rumah-siap-huni-ready-stock-mezaninen-dp-0-fre-16660980606.html,461.Rumah Siap Huni Ready Stock Mezaninen Dp 0% Free biaya Strategis,"kalibaru cilodong depok Kalibaru, Depok",Rp 650.000.000,2.0,1.0,38.0,60.0,,,,,2.0,,,
https://www.lamudi.co.id/ad204-new-cluster-2-lantai-3km-ke-pintu-tol-cibubu-166735151961.html,Ad204.New Cluster 2 Lantai 3Km ke Pintu tol Cibubur Cimanggis Depok,"Cimanggis Depok Cimanggis, Depok",Rp 1.090.559.600,3.0,2.0,70.0,81.0,,,,,1.0,,,
https://www.lamudi.co.id/dijual-rumah-di-pesona-depok-estate-depok-jawa-barat-2.html,Dijual Rumah di Pesona Depok Estate Depok Jawa Barat,"Pesona Depok Estate Pancoran Mas, Depok",Rp 4.200.000.000,3.0,2.0,104.0,200.0,,,,,,1.0,,
https://www.lamudi.co.id/rumah-siap-huni-di-citayam-cipayung-depok-kota-167057545222.html,rumah siap huni di citayam cipayung depok kota,"Depok, Depok",Rp 225.000.000,2.0,1.0,36.0,60.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/hunian-minimalist-dekat-stasiun-kereta-di-citayam-167206109689.html,Hunian minimalist dekat stasiun kereta di citayam cipayung depok,"Depok, Depok",Rp 185.000.000,2.0,1.0,36.0,50.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/rumah-murah-1-lantai-dp-0-166547246820.html,RUMAH MURAH 1 LANTAI DP 0%,"JL.H HUSIN KALIMULYA KOTA DEPOK Sukmajaya, Depok",Rp 530.000.000,2.0,1.0,40.0,66.0,,,,yes,1.0,1.0,,yes
https://www.lamudi.co.id/rumah-siap-huni-modern-2-lt-di-depok-harga-all-in-167106524714.html,Rumah Siap Huni Modern di Depok Harga All In Masih Nego Bisa KPR,"Jalan Beji, Depok 16421, Indonesia Depok, Depok",Rp 1.680.000.000,3.0,1.0,103.0,133.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-baru-tanpa-dp-cicilan-2juta-166667510890.html,Rumah baru Tanpa dp cicilan 2juta,"Sawangan, Depok",Rp 414.000.000,2.0,1.0,36.0,72.0,,yes,,yes,,,,yes
https://www.lamudi.co.id/rumah-2-lantai-ready-dekat-gerbang-tol-sawangan-pa-166641749196.html,Rumah 2 Lantai Dekat Gerbang Tol Sawangan Pancoran Mas Depok,"Pancoran Mas, Depok",Rp 1.140.800.000,3.0,2.0,80.0,78.0,,yes,,yes,,2.0,,
https://www.lamudi.co.id/rumah-sultan-gaya-eropa-700-jutaan-hanya-7-menit-k-166935494830.html,RUMAH SULTAN GAYA EROPA 700 JUTAAN HANYA 7 MENIT KE TOL CIBUBUR,"Tapos, Depok",Rp 790.000.000,3.0,2.0,72.0,60.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/sisa-2-unit-rumah-ready-stock-spek-bata-merah-deka-166697471149.html,sisa 2 unit rumah ready stock spek bata merah dekat stasiun dan tol,"Jalan Sempu Raya, Depok, Indonesia Beji, Depok",Rp 850.000.000,3.0,2.0,68.0,72.0,,yes,,yes,1.0,,yes,
https://www.lamudi.co.id/rumah-1lantai-luas-dan-cantik-16693475548.html,Rumah 1Lantai Luas dan cantik,"Kalimulya, Depok",Rp 800.000.000,3.0,2.0,60.0,120.0,,,,yes,,,,yes
https://www.lamudi.co.id/rumah-scandinavian-ciputat-kualitas-mewah-dengan-l-166856475743.html,Rumah SCANDINAVIAN CIPUTAT Kualitas Mewah Dengan Luas tanah 125 mtr,"Cinere, Depok",Rp 1.500.000.000,3.0,2.0,130.0,125.0,,,,,,,,
https://www.lamudi.co.id/rumah-di-jual-cinangka-sawangan-depok-dekat-terminal-pondok-cabe.html,Rumah di jual Cinangka Sawangan Depok dekat terminal pondok cabe,"Cinangka Sawangan, Depok",Rp 598.000.000,2.0,1.0,38.0,68.0,,yes,,yes,,,,
https://www.lamudi.co.id/zn103-new-cluster-2lantai-inden-dkt-pintu-tol-sawa-166804255669.html,Zn103.New Cluster 2Lantai inden Dkt pintu Tol Sawangan Desari di Depok,"Rangkapan Jaya Depok Rangkapan Jaya, Depok",Rp 1.200.000.000,3.0,3.0,90.0,100.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-di-depok-dekat-pintu-tol-design-nya-millenial-banget.html,Rumah Di Depok nyaman Dekat stasiun dan Pintu Tol Desari Pancoran mas,"Pancoran Mas, Depok",Rp 1.050.000.000,3.0,2.0,84.0,100.0,,,,yes,2.0,2.0,yes,
https://www.lamudi.co.id/cluster-sultan-termewah-fasilitas-terlengkap-dengan-akses-terstrategis.html,Cluster Sultan Termewah&Fasilitas Terlengkap dengan Akses Terstrategis,"Jl. Raya Bojongsari No.53 Bojongsari, Depok",Rp 2.500.000.000,4.0,4.0,185.0,144.0,,yes,yes,yes,2.0,2.0,yes,
https://www.lamudi.co.id/cluster-mewah-2-lantai-dp-0-166363846497.html,Cluster Mewah 2 Lantai DP 0%,"Bojongsari, Depok",Rp 700.000.000,3.0,2.0,60.0,60.0,,yes,,yes,,,yes,
https://www.lamudi.co.id/rumah-ready-dekat-pintu-tol-cijago-cibubur-harjamu-166774076980.html,Rumah Ready Dekat Pintu Tol Cijago Cibubur Harjamukti Cimanggis Depok,"Cimanggis, Depok",Rp 1.342.000.000,3.0,3.0,110.0,78.0,,,,,,2.0,,
https://www.lamudi.co.id/termurah-rumah-depok-360-juta-2-lantai-16701293631.html,Termurah Rumah Depok 360 Juta 2 Lantai,"Cilodong, Depok",Rp 360.000.000,2.0,2.0,42.0,40.0,,,,yes,,,,
https://www.lamudi.co.id/ready-pinggir-jalan-tanpa-dp.html,Ready pinggir jalan tanpa Dp,"Cilodong, Depok",Rp 750.000.000,3.0,2.0,60.0,60.0,,,,yes,,,yes,yes
https://www.lamudi.co.id/dijual-rumah-murahh.html,Dijual Rumah murahh,Depok,Rp 750.000.000,2.0,2.0,198.0,134.0,,,,,,,,
https://www.lamudi.co.id/townhouse-seberang-masjid-kubah-mas-cinere-167185551661.html,TownHouse Seberang Masjid Kubah Mas Cinere,"Limo, Depok",Rp 850.000.000,5.0,2.0,115.0,72.0,,yes,,yes,,,yes,yes
https://www.lamudi.co.id/rumah-second-kelapa-dua-dekat-toll.html,Rumah Second Kelapa Dua dekat Toll,Depok,Rp 1.200.000.000,3.0,2.0,90.0,,,,,,,,,
https://www.lamudi.co.id/rumah-dijual-di-kukusan-beji-lokasi-dekat-pintu-to-166635844259.html,"rumah dijual di Kukusan Beji, lokasi dekat pintu tol harga nego","jl palakali Beji, Depok",Rp 1.000.000.000,3.0,2.0,100.0,154.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-di-jual-area-depok-bebas-banjir-dekat-pintu-166036987898.html,Rumah Di Jual Area Depok Bebas Banjir Dekat Pintu Tol,"Jln Abdul Wahab Sawangan Baru, Depok",Rp 800.000.000,3.0,3.0,78.0,70.0,,yes,,yes,1.0,,yes,yes
https://www.lamudi.co.id/rumah-murah-minimalis-angsuran-ringan-dekat-tol-sa-165965857498.html,Rumah murah minimalis angsuran ringan dekat Tol Sawangan Depok,"Pasir putih Sawangan Depok Sawangan, Depok",Rp 480.000.000,2.0,1.0,45.0,72.0,,,,yes,1.0,,,
https://www.lamudi.co.id/rumah-1-lantai-konsep-minimalis-harga-ekonomis-area-pondok-cabe-start-form-595-j.html,Rumah 1 Lantai Konsep minimalis harga ekonomis area Pondok Cabe Start Form 595 J,"Parakan, Cinangka sawangan (perbatasan pondok cabe Tangsel)⁣ Sawangan, Depok",Rp 595.000.000,2.0,2.0,45.0,84.0,,,,,1.0,,,
https://www.lamudi.co.id/rumah-2-lantai-minimalis-cimanggis-depok-cluster-m-16590126424.html,Rumah 2 Lantai Minimalis Cimanggis Depok Cluster Mewah Pinggir Jalan,"Jl kebayunan, Cimanggis Cimanggis, Depok",Rp 940.110.000,3.0,2.0,70.0,67.0,,yes,,yes,1.0,,yes,
https://www.lamudi.co.id/rumah-2-lantai-minimalis-cilodong-depok-bebas-biaya-biaya.html,"Rumah 2 Lantai Minimalis Cilodong Depok, Bebas Biaya Biaya",jl. Abdul Gani Depok,Rp 665.197.500,3.0,2.0,56.0,66.0,,yes,,yes,2.0,,,
